record_id,model_name,api_model_requested,api_model_returned,provider,endpoint_base,batch,region,reasoning,model_year,temperature_requested,temperature_effective,temp_range_used,seed,request_timestamp_utc,response_timestamp_utc,latency_ms,api_request_id,response_id,system_fingerprint,finish_reason,prompt_tokens,completion_tokens,total_tokens,prompt_sha256,raw_response_text,parse_status,n_nouns_parsed,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat_score,collector_version
,MiniMax-M2.7,minimax-m2.7,minimax-m2.7,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:51:45.858Z,2026-07-15T08:52:03.960Z,18101,,f4f83310-7c0b-4704-ad65-9d3ecbcec23e,,stop,179,849,1028,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"clock, river, happiness, rain, guitar, blanket, mountain, whisper, shadow, bookshelf",ok,10,clock,river,happiness,rain,guitar,blanket,mountain,whisper,shadow,bookshelf,,git:1434e0d
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:52:00.619Z,2026-07-15T08:52:16.256Z,15636,,ca8f62c8-1154-4ff7-a242-90d71a0ad055,,stop,179,1069,1248,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, bird, rain, clock, hammer, silence, fire, door, shoe, dream",ok,10,apple,bird,rain,clock,hammer,silence,fire,door,shoe,dream,,git:1434e0d
,MiniMax-M2.7,minimax-m2.7,minimax-m2.7,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:52:03.960Z,2026-07-15T08:52:23.779Z,19818,,32b1600e-2182-4ee8-9d0b-7ef1dd915197,,stop,179,731,910,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"candle, mountain, puzzle, shadow, rainbow, bridge, clock, whisper, horizon, guitar",ok,10,candle,mountain,puzzle,shadow,rainbow,bridge,clock,whisper,horizon,guitar,,git:1434e0d
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:52:16.256Z,2026-07-15T08:52:36.011Z,19754,,e75cdc99-1363-4439-9f11-3104a9c71d9d,,stop,179,1245,1424,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"tree, car, book, shoe, computer, river, mountain, happiness, dream, justice",ok,10,tree,car,book,shoe,computer,river,mountain,happiness,dream,justice,,git:1434e0d
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:52:36.011Z,2026-07-15T08:52:46.524Z,10512,,d1f09811-2cf5-45f7-b703-80c34e92a54a,,stop,179,726,905,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"tree, river, cloud, stone, hammer, chair, shoe, book, music, thought",ok,10,tree,river,cloud,stone,hammer,chair,shoe,book,music,thought,,git:1434e0d
,MiniMax-M2.7,minimax-m2.7,minimax-m2.7,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:52:23.779Z,2026-07-15T08:52:47.704Z,23924,,df1b0d60-5c46-439c-ab27-25bc18e0598a,,stop,179,912,1091,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"river, lamp, melody, courage, shadow, feather, fabric, theory, harvest, gravity",ok,10,river,lamp,melody,courage,shadow,feather,fabric,theory,harvest,gravity,,git:1434e0d
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:52:46.524Z,2026-07-15T08:52:58.710Z,12186,,17998a58-4471-425a-81a8-545ed7a76102,,stop,179,776,955,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, happiness, silence, shadow, rain, book, chair, dream, water",ok,10,apple,mountain,happiness,silence,shadow,rain,book,chair,dream,water,,git:1434e0d
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:52:58.710Z,2026-07-15T08:53:13.048Z,14337,,0273c901-d688-47f5-8628-99b195047216,,stop,179,906,1085,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"chair, dog, rose, rain, freedom, bread, hammer, color, storm, silence",ok,10,chair,dog,rose,rain,freedom,bread,hammer,color,storm,silence,,git:1434e0d
,Qwen3.5-Plus,qwen3.5-plus,qwen3.5-plus,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:51:50.853Z,2026-07-15T08:53:15.923Z,85069,,bf524391-1185-406c-b158-8d3cac7e9128,,stop,156,4691,4847,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"time, apple, mountain, shirt, dream, fire, hammer, fish, book, music",ok,10,time,apple,mountain,shirt,dream,fire,hammer,fish,book,music,,git:1434e0d
,MiniMax-M2.7,minimax-m2.7,minimax-m2.7,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:52:47.704Z,2026-07-15T08:53:18.817Z,31113,,ca5b4764-9d83-4788-87da-60d7a082e27b,,stop,179,1297,1476,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, horizon, symphony, garden, lighthouse, paradox, tornado, quill, cathedral, whisper",ok,10,apple,horizon,symphony,garden,lighthouse,paradox,tornado,quill,cathedral,whisper,,git:1434e0d
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:53:13.048Z,2026-07-15T08:53:25.129Z,12080,,6d6a700c-89dd-494d-8775-c1cf24d8f553,,stop,179,928,1107,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, guitar, justice, breeze, laughter, knowledge, shadow, mirror, clock, rain",ok,10,mountain,guitar,justice,breeze,laughter,knowledge,shadow,mirror,clock,rain,,git:1434e0d
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:53:25.129Z,2026-07-15T08:53:36.350Z,11221,,a44f6356-3493-4e2a-a5ea-8e1db6070d65,,stop,179,789,968,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"tree, clock, song, justice, rain, book, chair, light, dream, stone",ok,10,tree,clock,song,justice,rain,book,chair,light,dream,stone,,git:1434e0d
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:53:36.351Z,2026-07-15T08:53:47.823Z,11472,,b1d538d1-f1ca-48a9-bb62-c76082cd4e8e,,stop,179,827,1006,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, keyboard, rain, elephant, oak, chair, freedom, bread, coat, symphony",ok,10,mountain,keyboard,rain,elephant,oak,chair,freedom,bread,coat,symphony,,git:1434e0d
,MiniMax-M2.7,minimax-m2.7,minimax-m2.7,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:53:18.817Z,2026-07-15T08:53:53.656Z,34839,,4f8998c9-f4a4-48e4-8616-05235e17e837,,stop,179,1473,1652,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"river, mountain, clock, umbrella, lantern, compass, shadow, silence, memory, mystery",ok,10,river,mountain,clock,umbrella,lantern,compass,shadow,silence,memory,mystery,,git:1434e0d
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:53:47.824Z,2026-07-15T08:54:00.175Z,12350,,e15b2765-b5a3-49df-90a7-deeabc652888,,stop,179,970,1149,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, ocean, happiness, bicycle, sunrise, silence, mirror, thunder, gravity, music",ok,10,apple,ocean,happiness,bicycle,sunrise,silence,mirror,thunder,gravity,music,,git:1434e0d
,MiniMax-M2.7,minimax-m2.7,minimax-m2.7,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:53:53.657Z,2026-07-15T08:54:05.548Z,11890,,ffbc0927-8d35-4450-87c9-10fbe54baa89,,stop,179,522,701,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"bicycle, sunrise, thunder, orchestra, glacier, alphabet, lighthouse, passport, avalanche, melody",ok,10,bicycle,sunrise,thunder,orchestra,glacier,alphabet,lighthouse,passport,avalanche,melody,,git:1434e0d
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:54:00.175Z,2026-07-15T08:54:19.212Z,19037,,4fcd733f-a127-4fe8-8df5-f30bc5bb266d,,stop,179,1444,1623,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, chair, river, rain, shadow, happiness, song, computer, dog, light",ok,10,apple,chair,river,rain,shadow,happiness,song,computer,dog,light,,git:1434e0d
,MiniMax-M2.7,minimax-m2.7,minimax-m2.7,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:54:05.548Z,2026-07-15T08:54:25.409Z,19861,,5abbd484-c874-4d1f-9477-c81235bd47d9,,stop,179,991,1170,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"umbrella, philosophy, bridge, dolphin, sunset, compass, whisper, prism, fabric, horizon",ok,10,umbrella,philosophy,bridge,dolphin,sunset,compass,whisper,prism,fabric,horizon,,git:1434e0d
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:54:19.213Z,2026-07-15T08:54:36.224Z,17011,,5dadb4f9-b1f7-49e9-8b0e-5c36f040f65e,,stop,179,1233,1412,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"storm, chair, freedom, bread, lion, rose, stone, shadow, music, dream",ok,10,storm,chair,freedom,bread,lion,rose,stone,shadow,music,dream,,git:1434e0d
,Qwen3.5-Plus,qwen3.5-plus,qwen3.5-plus,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:53:15.923Z,2026-07-15T08:54:48.083Z,92159,,6418d5db-ff32-4e8f-a037-9b406552565d,,stop,156,4985,5141,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"sky, water, tree, dog, house, book, time, fire, music, apple",ok,10,sky,water,tree,dog,house,book,time,fire,music,apple,,git:1434e0d
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:54:36.224Z,2026-07-15T08:54:50.518Z,14293,,25ced202-c3a9-4fb2-a960-a65cfd58d213,,stop,179,1052,1231,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, happiness, chair, river, idea, shadow, clock, bird, light",ok,10,apple,mountain,happiness,chair,river,idea,shadow,clock,bird,light,,git:1434e0d
,MiniMax-M2.7,minimax-m2.7,minimax-m2.7,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:54:25.409Z,2026-07-15T08:54:52.610Z,27200,,38936157-6814-47de-ba6f-fb73f7cf7a72,,stop,179,1085,1264,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, umbrella, justice, melody, thunder, bridge, notebook, silence, candle, horizon",ok,10,mountain,umbrella,justice,melody,thunder,bridge,notebook,silence,candle,horizon,,git:1434e0d
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:55:07.686Z,2026-07-15T08:55:21.130Z,13444,,0e262ebb-c81d-4fc0-8862-4ca146a7609d,,stop,179,896,1075,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"tree, water, book, clock, shoe, mountain, music, idea, justice, bird",ok,10,tree,water,book,clock,shoe,mountain,music,idea,justice,bird,,git:b9b16cd
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:55:21.131Z,2026-07-15T08:55:30.186Z,9055,,d6e703e9-96cd-45c4-8353-d6c74a7747d5,,stop,179,639,818,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, book, happiness, chair, rain, shoe, time, river, mirror",ok,10,apple,mountain,book,happiness,chair,rain,shoe,time,river,mirror,,git:b9b16cd
,MiniMax-M2.7,minimax-m2.7,minimax-m2.7,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:55:08.687Z,2026-07-15T08:55:40.171Z,31483,,d17f3f56-56c5-42e4-b9c2-bcbd5153d53e,,stop,179,1293,1472,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, candle, silence, rain, mystery, guitar, memory, whisper, harmony, shadow",ok,10,mountain,candle,silence,rain,mystery,guitar,memory,whisper,harmony,shadow,,git:b9b16cd
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:55:30.186Z,2026-07-15T08:55:48.138Z,17951,,c9829f17-e7c2-4904-a732-c4654a783c20,,stop,179,1212,1391,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"courage, rain, giraffe, pizza, lamp, computer, hand, melody, canyon, oak",ok,10,courage,rain,giraffe,pizza,lamp,computer,hand,melody,canyon,oak,,git:b9b16cd
,MiniMax-M2.7,minimax-m2.7,minimax-m2.7,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:55:40.171Z,2026-07-15T08:55:56.685Z,16514,,c501a292-956c-4ef1-9be3-59e438dbafa0,,stop,179,684,863,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"universe, rainbow, symphony, lighthouse, bicycle, notebook, whisper, storm, compass, imagination",ok,10,universe,rainbow,symphony,lighthouse,bicycle,notebook,whisper,storm,compass,imagination,,git:b9b16cd
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:55:48.138Z,2026-07-15T08:56:01.078Z,12939,,3df2c989-f7d4-4d6d-bbb8-f840bbcc32c3,,stop,179,823,1002,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, bicycle, happiness, moon, hammer, river, music, cloud, book, freedom",ok,10,apple,bicycle,happiness,moon,hammer,river,music,cloud,book,freedom,,git:b9b16cd
,Qwen3.5-Plus,qwen3.5-plus,qwen3.5-plus,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:55:08.187Z,2026-07-15T08:56:01.372Z,53184,,e051183a-e3d2-4c22-823f-0146b168702b,,stop,156,3176,3332,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"rock, dream, soup, hammer, bird, justice, shirt, planet, glass, music",ok,10,rock,dream,soup,hammer,bird,justice,shirt,planet,glass,music,,git:b9b16cd
,MiniMax-M2.7,minimax-m2.7,minimax-m2.7,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:55:56.686Z,2026-07-15T08:56:11.568Z,14881,,84756efe-1c0d-4e10-9e1d-a7fea3658d36,,stop,179,614,793,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"river, clock, butterfly, candle, guitar, mountain, philosophy, puzzle, sunset, symphony",ok,10,river,clock,butterfly,candle,guitar,mountain,philosophy,puzzle,sunset,symphony,,git:b9b16cd
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:56:01.079Z,2026-07-15T08:56:13.172Z,12093,,db97dc59-0595-4d5c-bb3e-a579c72d8c97,,stop,179,807,986,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"tree, guitar, idea, gravity, cloud, lamp, book, moon, shoe, rain",ok,10,tree,guitar,idea,gravity,cloud,lamp,book,moon,shoe,rain,,git:b9b16cd
,MiniMax-M2.7,minimax-m2.7,minimax-m2.7,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:56:11.568Z,2026-07-15T08:56:29.061Z,17493,,4f24bf57-9caa-4041-b32a-71b78e22dde9,,stop,179,804,983,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, bridge, candle, drum, engine, freedom, glacier, hammer, illusion, jungle",ok,10,apple,bridge,candle,drum,engine,freedom,glacier,hammer,illusion,jungle,,git:b9b16cd
,Qwen3.5-Plus,qwen3.5-plus,qwen3.5-plus,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:56:01.579Z,2026-07-15T08:56:53.039Z,51460,,86bd1395-34f3-4aba-a000-d9989282d1de,,stop,156,3438,3594,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"rock, time, house, music, apple, knife, dream, ocean, light, justice",ok,10,rock,time,house,music,apple,knife,dream,ocean,light,justice,,git:b9b16cd
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:56:13.172Z,2026-07-15T08:57:00.443Z,47270,,8c865472-929d-4216-9ff9-1a944b68f8b9,,stop,179,3347,3526,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"chair, rain, justice, elephant, oak, bread, hand, joy, gold, time",ok,10,chair,rain,justice,elephant,oak,bread,hand,joy,gold,time,,git:b9b16cd
,MiniMax-M2.7,minimax-m2.7,minimax-m2.7,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:56:29.061Z,2026-07-15T08:57:00.705Z,31644,,3e205cae-4c27-4828-ae9e-6f2ee0355c37,,stop,179,1395,1574,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"chair, rain, dream, bird, gravity, bridge, candle, theory, silence, river",ok,10,chair,rain,dream,bird,gravity,bridge,candle,theory,silence,river,,git:b9b16cd
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:57:00.443Z,2026-07-15T08:57:14.992Z,14548,,ff1cf0e1-f325-4ee1-b392-db0b246daa4a,,stop,179,914,1093,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, river, book, hammer, love, dream, sky, chair, bird, time",ok,10,apple,river,book,hammer,love,dream,sky,chair,bird,time,,git:b9b16cd
,MiniMax-M2.7,minimax-m2.7,minimax-m2.7,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:57:00.944Z,2026-07-15T08:57:19.681Z,18737,,ee3f27a7-186a-42d1-a35b-dcfcc1012b83,,stop,179,910,1089,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"suitcase, whisper, glacier, puzzle, telescope, harvest, lantern, storm, mystery, compass",ok,10,suitcase,whisper,glacier,puzzle,telescope,harvest,lantern,storm,mystery,compass,,git:b9b16cd
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:57:14.992Z,2026-07-15T08:57:34.368Z,19375,,2a2aed0c-ebd3-4f9b-8963-3a5a50072b6b,,stop,179,1270,1449,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"tree, cloud, hammer, happiness, book, rain, song, time, fire, mountain",ok,10,tree,cloud,hammer,happiness,book,rain,song,time,fire,mountain,,git:b9b16cd
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:57:34.368Z,2026-07-15T08:57:47.262Z,12893,,b50ba0d1-df39-4efe-8ed3-11b976768860,,stop,179,753,932,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"galaxy, breeze, feather, clock, justice, mirror, shadow, bridge, melody, whisper",ok,10,galaxy,breeze,feather,clock,justice,mirror,shadow,bridge,melody,whisper,,git:b9b16cd
,MiniMax-M2.7,minimax-m2.7,minimax-m2.7,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:57:19.681Z,2026-07-15T08:57:49.353Z,29672,,7960eff4-d8a6-4dd8-9b11-4c44a8be7fd2,,stop,179,1176,1355,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, bicycle, river, freedom, dream, moon, memory, chair, thunder, butterfly",ok,10,apple,bicycle,river,freedom,dream,moon,memory,chair,thunder,butterfly,,git:b9b16cd
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:57:47.262Z,2026-07-15T08:57:57.403Z,10140,,7a10e066-932a-42a2-b11c-5bac6f59ebf1,,stop,179,610,789,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, guitar, justice, rain, memory, chair, light, bird, dream, shadow",ok,10,mountain,guitar,justice,rain,memory,chair,light,bird,dream,shadow,,git:b9b16cd
,MiniMax-M2.7,minimax-m2.7,minimax-m2.7,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:57:49.354Z,2026-07-15T08:58:08.673Z,19319,,797a1d89-2393-423d-8cd1-77bf184e5e27,,stop,179,785,964,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"river, clock, umbrella, laughter, shadow, bridge, silence, moon, feather, storm",ok,10,river,clock,umbrella,laughter,shadow,bridge,silence,moon,feather,storm,,git:b9b16cd
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:57:57.404Z,2026-07-15T08:58:14.295Z,16891,,cd319905-a504-4f09-99af-73c6325e8139,,stop,179,1052,1231,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, laughter, bread, dream, sky, chair, river, courage, rain, clock",ok,10,mountain,laughter,bread,dream,sky,chair,river,courage,rain,clock,,git:b9b16cd
,Qwen3.5-Plus,qwen3.5-plus,qwen3.5-plus,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:56:53.040Z,2026-07-15T08:58:19.968Z,86928,,2c94ac8a-22ae-4acb-b3d1-ab6b8574b6a0,,stop,156,5137,5293,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"stone, dream, air, bridge, time, bread, fire, book, ocean, love",ok,10,stone,dream,air,bridge,time,bread,fire,book,ocean,love,,git:b9b16cd
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:58:14.295Z,2026-07-15T08:58:35.490Z,21194,,bdedcfd7-e791-4884-964f-52380f8e57e7,,stop,179,1499,1678,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"forest, bread, mirror, justice, rain, bicycle, silence, cloud, diamond, laughter",ok,10,forest,bread,mirror,justice,rain,bicycle,silence,cloud,diamond,laughter,,git:b9b16cd
,MiniMax-M2.7,minimax-m2.7,minimax-m2.7,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:58:08.674Z,2026-07-15T08:58:39.337Z,30663,,089ba3c5-3c18-49a1-9a8e-4f25387dbffc,,stop,179,1252,1431,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"umbrella, rainbow, happiness, guitar, river, clock, breeze, puzzle, silence, book",ok,10,umbrella,rainbow,happiness,guitar,river,clock,breeze,puzzle,silence,book,,git:b9b16cd
